CustomerID,CustomerName,Segment,Region,Country,JoinDate,CreditLimit,AccountManager
CUST-01027,Alpha Systems,Enterprise,Central,USA,2022-09-19,331816.14,AM-003
CUST-01028,Alpha Ltd,SMB,West,USA,2022-10-07,472603.78,AM-009
CUST-01029,Prime Industries,SMB,North,USA,2022-11-16,302588.13,AM-004
CUST-01030,Core Industries,Government,South,USA,2022-08-26,185576.04,AM-008
CUST-01031,Apex Group,Consumer,Central,USA,2023-11-02,428995.39,AM-001
CUST-01032,Apex Corp,Enterprise,East,USA,2022-05-31,39664.68,AM-017
CUST-01033,Global Ventures,Enterprise,East,USA,2022-07-11,413197.16,AM-017
CUST-01034,Core Industries,SMB,South,USA,2022-08-24,370778.29,AM-018
CUST-01035,Star Ltd,SMB,South,USA,2023-05-06,16891.89,AM-017
CUST-01036,Elite Solutions,Government,Central,USA,2023-12-04,169395.01,AM-007
CUST-01037,Acme Corp,SMB,South,USA,2023-05-27,330587.13,AM-012
CUST-01038,Peak Industries,Consumer,South,USA,2022-01-25,52167.08,AM-002
CUST-01039,Elite Industries,SMB,North,USA,2022-10-13,128341.68,AM-001
CUST-01040,Peak Partners,SMB,West,USA,2022-02-12,319767.83,AM-013
CUST-01041,Acme Inc,SMB,South,USA,2023-03-22,95004.31,AM-012
CUST-01042,Beta LLC,SMB,North,USA,2023-08-02,37285.0,AM-017
CUST-01043,Peak Solutions,Consumer,Central,USA,2022-05-17,432691.22,AM-007
CUST-01044,Beta Solutions,SMB,South,USA,2023-08-02,162401.11,AM-009
CUST-01045,Acme Ventures,SMB,Central,USA,2022-04-05,56900.94,AM-016
CUST-01046,Acme Systems,Consumer,West,USA,2023-10-10,101321.14,AM-012
CUST-01047,Core Ltd,Government,North,USA,2023-12-19,45759.9,AM-013
CUST-01048,Alpha Partners,Consumer,Central,USA,2023-05-30,488268.22,AM-014
CUST-01049,Peak Inc,Enterprise,Central,USA,2022-06-12,77651.21,AM-020
CUST-01050,Beta Partners,Government,West,USA,2022-05-01,212453.43,AM-003
CUST-01051,Apex Partners,SMB,Central,USA,2022-09-26,31758.78,AM-002
CUST-01052,Peak Systems,SMB,South,USA,2023-11-17,157394.84,AM-017
CUST-01053,Elite Inc,Consumer,West,USA,2023-12-02,483962.16,AM-010
CUST-01054,Prime Inc,SMB,Central,USA,2023-05-19,105420.89,AM-016
CUST-01055,Beta Solutions,Government,South,USA,2022-04-01,182561.42,AM-003
CUST-01056,Alpha Partners,Government,South,USA,2023-11-06,321662.92,AM-003
CUST-01057,Alpha LLC,Enterprise,East,USA,2023-06-24,321686.69,AM-015
CUST-01058,Star Systems,Consumer,Central,USA,2023-09-09,334472.07,AM-003
CUST-01059,Core Ventures,SMB,East,USA,2022-10-01,278507.8,AM-015
CUST-01060,Core Corp,SMB,North,USA,2022-05-16,333399.29,AM-007
CUST-01061,Acme Corp,Consumer,North,USA,2023-07-21,371263.74,AM-014
CUST-01062,Prime Solutions,Consumer,North,USA,2023-11-04,137982.32,AM-002
CUST-01063,Apex Partners,SMB,East,USA,2023-08-03,167410.8,AM-006
CUST-01064,Apex LLC,Government,Central,USA,2023-03-13,26110.57,AM-019
CUST-01065,Elite Partners,Enterprise,South,USA,2023-06-19,19082.91,AM-019
CUST-01066,Prime Solutions,Enterprise,East,USA,2022-09-21,445187.42,AM-006
CUST-01067,Elite Solutions,Consumer,North,USA,2022-09-19,404813.49,AM-011
CUST-01068,Prime Ventures,SMB,East,USA,2022-12-28,218620.68,AM-009
CUST-01069,Elite Group,Consumer,East,USA,2022-08-19,168374.14,AM-002
CUST-01070,Elite Solutions,Government,Central,USA,2022-01-29,20962.73,AM-009
CUST-01071,Core Partners,Consumer,South,USA,2023-10-04,76484.68,AM-017
CUST-01072,Core Industries,Consumer,West,USA,2023-08-19,124909.56,AM-002
CUST-01073,Elite Group,Consumer,East,USA,2023-03-06,310089.3,AM-006
CUST-01074,Apex Corp,Enterprise,East,USA,2022-04-04,162488.51,AM-001
CUST-01075,Alpha Solutions,Government,West,USA,2022-02-28,437202.16,AM-011
CUST-01076,Global Ventures,Government,North,USA,2023-01-10,9264.87,AM-007
CUST-01077,Elite Group,Government,South,USA,2023-09-18,441213.99,AM-010
CUST-01078,Acme Systems,Consumer,Central,USA,2023-12-06,30731.67,AM-004
CUST-01079,Apex Group,Enterprise,North,USA,2022-03-22,260203.93,AM-019
CUST-01080,Elite Systems,SMB,North,USA,2023-06-18,402774.06,AM-013
CUST-01081,Star Corp,SMB,Central,USA,2023-06-28,356515.79,AM-003
CUST-01082,Elite Industries,Consumer,East,USA,2022-05-30,477772.13,AM-002
CUST-01083,Prime Partners,SMB,Central,USA,2022-10-05,224327.71,AM-009
CUST-01084,Elite Ventures,SMB,South,USA,2022-01-26,331131.41,AM-010
CUST-01085,Prime Ltd,Enterprise,North,USA,2022-07-12,239371.55,AM-017
CUST-01086,Acme Systems,Enterprise,South,USA,2022-01-16,313856.8,AM-007
CUST-01087,Global Ltd,SMB,North,USA,2022-04-30,36383.14,AM-020
CUST-01088,Acme Industries,Government,West,USA,2023-09-29,366888.6,AM-015
CUST-01089,Alpha Ventures,SMB,South,USA,2022-08-26,372679.95,AM-002
CUST-01090,Prime Ventures,Government,North,USA,2022-10-27,242152.84,AM-003
CUST-01091,Star Ventures,Consumer,North,USA,2023-03-28,131898.63,AM-020
CUST-01092,Core Systems,Government,South,USA,2023-09-30,62124.74,AM-007
CUST-01093,Apex Corp,Consumer,East,USA,2023-07-17,290874.56,AM-005
CUST-01094,Prime Partners,SMB,West,USA,2022-05-04,379329.75,AM-006
CUST-01095,Star Partners,Government,South,USA,2023-12-18,199007.84,AM-015
CUST-01096,Alpha Industries,Government,South,USA,2022-12-21,492238.35,AM-001
CUST-01097,Core Ventures,Consumer,Central,USA,2023-02-10,74972.03,AM-020
CUST-01098,Alpha LLC,Government,North,USA,2022-02-11,153332.56,AM-007
CUST-01099,Apex Partners,Enterprise,South,USA,2022-06-17,188291.74,AM-008
CUST-01100,Alpha Partners,Consumer,East,USA,2022-02-08,330719.56,AM-010
CUST-01101,Alpha Group,Enterprise,West,USA,2023-04-19,14549.19,AM-005
CUST-01102,Elite Industries,Enterprise,South,USA,2022-10-20,272651.27,AM-001
CUST-01103,Star Ltd,Enterprise,Central,USA,2022-12-04,325408.84,AM-014
CUST-01104,Peak Partners,Enterprise,Central,USA,2022-12-29,368895.65,AM-001
CUST-01105,Peak Ltd,Consumer,West,USA,2023-09-16,192002.36,AM-004
CUST-01106,Peak Group,Consumer,North,USA,2023-07-27,449309.03,AM-006
CUST-01107,Star Industries,Government,East,USA,2022-04-17,108881.14,AM-001
CUST-01108,Alpha Industries,SMB,Central,USA,2022-08-29,288623.3,AM-019
CUST-01109,Alpha Partners,Enterprise,West,USA,2022-10-04,243015.36,AM-001
CUST-01110,Peak Group,SMB,North,USA,2023-09-30,483620.82,AM-005
CUST-01111,Global Systems,SMB,South,USA,2023-08-31,145229.76,AM-001
CUST-01112,Core Ventures,Consumer,South,USA,2023-07-03,196139.78,AM-011
CUST-01113,Beta Solutions,SMB,Central,USA,2023-12-16,350250.5,AM-018
CUST-01114,Prime Group,Government,North,USA,2022-05-15,349573.42,AM-007
CUST-01115,Acme Group,Government,West,USA,2022-07-10,27277.85,AM-010
CUST-01116,Global Solutions,Consumer,North,USA,2023-06-06,168519.26,AM-005
CUST-01117,Apex Group,Enterprise,Central,USA,2023-05-06,113443.93,AM-018
CUST-01118,Apex Ltd,Consumer,East,USA,2022-06-07,460075.94,AM-004
CUST-01119,Star Partners,SMB,South,USA,2022-03-12,396831.65,AM-009
CUST-01120,Peak Partners,Consumer,Central,USA,2023-05-29,449401.64,AM-013
CUST-01121,Peak LLC,SMB,Central,USA,2023-12-13,131472.13,AM-010
CUST-01122,Global Systems,Consumer,North,USA,2023-06-10,165391.69,AM-003
CUST-01123,Elite Ltd,SMB,West,USA,2023-11-11,160084.36,AM-006
CUST-01124,Star Corp,Consumer,Central,USA,2023-06-09,409320.49,AM-006
CUST-01125,Core Ltd,SMB,East,USA,2022-06-11,497852.69,AM-003
CUST-01126,Star Corp,Enterprise,East,USA,2023-01-15,47627.43,AM-002
CUST-01127,Global Ventures,Government,Central,USA,2023-06-13,100424.58,AM-013
CUST-01128,Alpha Industries,Enterprise,Central,USA,2022-01-14,372301.67,AM-008
CUST-01129,Global LLC,Consumer,East,USA,2023-01-22,136035.04,AM-004
CUST-01130,Acme Partners,SMB,North,USA,2022-05-03,338368.47,AM-014
CUST-01131,Prime Ventures,Enterprise,West,USA,2022-07-19,138768.6,AM-008
CUST-01132,Apex Industries,Consumer,East,USA,2023-09-27,250404.36,AM-016
CUST-01133,Star Group,Enterprise,Central,USA,2022-03-09,218666.0,AM-012
CUST-01134,Alpha Group,Enterprise,Central,USA,2023-05-05,248293.61,AM-009
CUST-01135,Acme Inc,Consumer,North,USA,2023-12-23,202474.97,AM-005
CUST-01136,Elite Ltd,SMB,South,USA,2023-05-24,154549.51,AM-011
CUST-01137,Core Corp,Consumer,East,USA,2023-12-16,460036.91,AM-020
CUST-01138,Prime Ventures,Consumer,West,USA,2022-05-08,48268.26,AM-019
CUST-01139,Prime Corp,Consumer,South,USA,2022-11-12,346198.19,AM-008
CUST-01140,Beta Industries,Government,Central,USA,2023-04-18,412491.28,AM-004
CUST-01141,Prime Group,SMB,Central,USA,2023-08-09,405456.8,AM-016
CUST-01142,Acme Corp,SMB,East,USA,2023-07-12,478589.87,AM-002
CUST-01143,Peak Systems,Consumer,East,USA,2022-01-12,48958.77,AM-017
CUST-01144,Elite Inc,Enterprise,North,USA,2022-04-10,399982.27,AM-010
CUST-01145,Alpha Group,Government,West,USA,2023-10-08,145196.6,AM-012
CUST-01146,Apex Partners,Enterprise,North,USA,2022-10-19,290577.89,AM-004
CUST-01147,Core Industries,SMB,Central,USA,2023-06-09,496388.54,AM-005
CUST-01148,Prime Partners,Government,North,USA,2022-07-23,86921.71,AM-011
CUST-01149,Apex Group,Consumer,West,USA,2022-12-21,457460.3,AM-004
CUST-01150,Star Inc,Government,Central,USA,2023-05-06,434154.24,AM-019
CUST-01151,Alpha LLC,SMB,Central,USA,2023-07-12,386920.12,AM-019
CUST-01152,Apex Group,Government,South,USA,2023-05-13,469382.13,AM-003
CUST-01153,Prime Corp,Consumer,West,USA,2022-11-22,288853.22,AM-010
CUST-01154,Alpha Group,Consumer,East,USA,2022-11-15,221291.16,AM-009
CUST-01155,Elite Ltd,Government,Central,USA,2022-06-16,390364.1,AM-010
CUST-01156,Prime Systems,Government,West,USA,2023-04-08,400783.39,AM-014
CUST-01157,Beta Ventures,Government,East,USA,2022-01-21,21762.49,AM-020
CUST-01158,Core Solutions,Consumer,East,USA,2023-01-09,472397.83,AM-007
CUST-01159,Global Ventures,Consumer,North,USA,2023-12-19,99956.59,AM-018
CUST-01160,Global LLC,SMB,West,USA,2023-03-16,353172.46,AM-012
CUST-01161,Prime Industries,Consumer,East,USA,2023-11-23,169834.74,AM-007
CUST-01162,Alpha Ltd,Government,West,USA,2023-03-16,422604.39,AM-013
CUST-01163,Acme Group,Enterprise,East,USA,2022-08-22,169231.84,AM-001
CUST-01164,Beta Ltd,SMB,Central,USA,2022-08-27,309985.6,AM-013
CUST-01165,Apex Group,Government,West,USA,2022-02-17,347262.0,AM-005
CUST-01166,Alpha Group,SMB,East,USA,2023-08-09,481933.27,AM-014
CUST-01167,Elite Systems,Government,West,USA,2022-04-11,446264.82,AM-014
CUST-01168,Acme Group,Government,Central,USA,2022-10-06,28352.46,AM-006
CUST-01169,Alpha Ltd,Government,South,USA,2023-02-11,225061.84,AM-006
CUST-01170,Acme Inc,Enterprise,East,USA,2023-03-27,314379.55,AM-011
CUST-01171,Apex Group,Enterprise,West,USA,2022-11-13,361270.5,AM-018
CUST-01172,Prime Ventures,Consumer,East,USA,2023-07-25,343129.12,AM-001
CUST-01173,Core Group,Enterprise,East,USA,2023-04-09,229429.12,AM-001
CUST-01174,Global Group,Government,South,USA,2022-02-19,212391.56,AM-004
CUST-01175,Alpha Systems,Government,Central,USA,2022-03-12,131210.95,AM-011
CUST-01176,Star Ltd,Government,West,USA,2023-09-21,145824.96,AM-005
CUST-01177,Prime Industries,SMB,North,USA,2023-08-06,419369.75,AM-004
CUST-01178,Prime Industries,Government,North,USA,2023-04-15,403230.54,AM-017
CUST-01179,Elite Solutions,Consumer,East,USA,2022-11-13,121353.45,AM-004
CUST-01180,Beta Partners,Enterprise,South,USA,2023-09-29,313813.75,AM-006
CUST-01181,Apex Partners,Government,East,USA,2023-04-10,71677.19,AM-011
CUST-01182,Star Ltd,SMB,East,USA,2022-09-21,201134.23,AM-010
CUST-01183,Elite Inc,Enterprise,North,USA,2023-08-14,74142.25,AM-012
CUST-01184,Core Industries,Consumer,North,USA,2022-07-25,470688.0,AM-009
CUST-01185,Core Solutions,Enterprise,South,USA,2022-09-04,326060.97,AM-019
CUST-01186,Global Systems,SMB,North,USA,2022-10-09,168424.1,AM-019
CUST-01187,Global Corp,Enterprise,East,USA,2023-07-07,141281.44,AM-013
CUST-01188,Core Partners,Consumer,East,USA,2022-08-02,389394.56,AM-004
CUST-01189,Star Systems,Consumer,Central,USA,2022-05-31,31301.37,AM-009
CUST-01190,Core LLC,Enterprise,West,USA,2023-05-24,17972.56,AM-001
CUST-01191,Prime Solutions,Enterprise,North,USA,2023-03-31,304007.57,AM-009
CUST-01192,Core Industries,Consumer,East,USA,2022-11-21,306827.92,AM-017
CUST-01193,Global Ltd,SMB,North,USA,2023-10-01,338399.05,AM-009
CUST-01194,Elite Industries,Government,West,USA,2022-11-08,70947.18,AM-004
CUST-01195,Global Partners,Enterprise,West,USA,2023-06-07,394150.35,AM-012
CUST-01196,Apex Corp,SMB,North,USA,2022-12-23,413169.71,AM-007
CUST-01197,Apex LLC,Consumer,South,USA,2023-06-09,342767.9,AM-001
CUST-01198,Core Ventures,SMB,Central,USA,2022-10-25,204882.91,AM-001
CUST-01199,Apex Systems,Consumer,Central,USA,2023-09-10,490685.59,AM-007
CUST-01200,Acme Partners,SMB,West,USA,2023-05-23,189158.83,AM-008
CUST-01201,Apex Group,Consumer,South,USA,2022-09-09,415545.93,AM-016
CUST-01202,Acme Ventures,Consumer,East,USA,2023-03-30,420606.12,AM-014
CUST-01203,Peak Corp,Consumer,South,USA,2023-04-03,109511.45,AM-020
CUST-01204,Star Systems,Government,East,USA,2022-02-04,458996.13,AM-005
CUST-01205,Global Corp,Consumer,North,USA,2023-10-25,352875.25,AM-020
CUST-01206,Beta Solutions,Consumer,West,USA,2023-12-24,375327.09,AM-009
CUST-01207,Global Partners,Enterprise,South,USA,2022-02-02,467769.56,AM-010
CUST-01208,Acme Inc,SMB,Central,USA,2022-07-17,206270.72,AM-019
CUST-01209,Apex Corp,Consumer,East,USA,2022-03-25,92737.64,AM-012
CUST-01210,Peak Ventures,Consumer,West,USA,2022-02-04,428382.64,AM-001
CUST-01211,Prime LLC,Government,West,USA,2022-11-09,386053.32,AM-013
CUST-01212,Beta Solutions,Enterprise,South,USA,2023-08-15,305239.98,AM-019
CUST-01213,Beta Industries,Government,South,USA,2022-01-14,414463.3,AM-011
CUST-01214,Beta Ventures,SMB,North,USA,2022-03-19,351077.85,AM-017
CUST-01215,Global Partners,SMB,East,USA,2023-09-02,16984.92,AM-017
CUST-01216,Prime Solutions,Enterprise,West,USA,2022-11-23,122642.85,AM-016
CUST-01217,Global LLC,SMB,North,USA,2022-11-25,316954.91,AM-019
CUST-01218,Core Ventures,Consumer,West,USA,2022-02-09,370708.15,AM-019
CUST-01219,Core LLC,Government,East,USA,2022-09-24,132928.12,AM-016
CUST-01220,Star Corp,Government,East,USA,2023-12-26,34685.38,AM-005
CUST-01221,Acme Group,SMB,East,USA,2022-01-13,22538.08,AM-006
CUST-01222,Apex Partners,Government,East,USA,2023-05-04,137469.8,AM-010
CUST-01223,Beta Partners,Government,South,USA,2023-03-04,304049.27,AM-005
CUST-01224,Beta Ltd,Government,Central,USA,2023-04-02,384649.82,AM-008
CUST-01225,Star Industries,Government,North,USA,2023-09-18,182114.51,AM-019
CUST-01226,Alpha LLC,Enterprise,West,USA,2023-01-25,180646.23,AM-007
CUST-01227,Peak Ltd,SMB,East,USA,2022-12-01,458025.07,AM-020
CUST-01228,Global Corp,Government,Central,USA,2022-09-29,18641.45,AM-015
CUST-01229,Beta Systems,Enterprise,North,USA,2022-11-24,65849.64,AM-017
CUST-01230,Acme Ltd,SMB,East,USA,2023-01-08,304529.16,AM-002
CUST-01231,Star Inc,Consumer,Central,USA,2022-04-19,483100.71,AM-006
CUST-01232,Global Systems,SMB,West,USA,2023-02-01,90677.8,AM-008
CUST-01233,Acme Industries,Consumer,West,USA,2022-06-19,118941.05,AM-002
CUST-01234,Elite Corp,Enterprise,East,USA,2023-03-05,216369.82,AM-002
CUST-01235,Star Corp,Enterprise,East,USA,2023-07-06,357759.1,AM-007
CUST-01236,Beta Industries,Consumer,West,USA,2023-06-20,144141.94,AM-019
CUST-01237,Star Partners,Government,South,USA,2023-11-28,264995.0,AM-019
CUST-01238,Star Corp,Enterprise,Central,USA,2023-11-30,265025.14,AM-012
CUST-01239,Prime Partners,SMB,Central,USA,2022-12-20,267982.46,AM-004
CUST-01240,Peak Ltd,SMB,West,USA,2023-11-12,374002.38,AM-009
CUST-01241,Elite Solutions,SMB,West,USA,2023-08-29,161531.12,AM-001
CUST-01242,Elite Systems,SMB,Central,USA,2023-01-31,189354.57,AM-016
CUST-01243,Alpha Ltd,SMB,South,USA,2022-08-06,399940.18,AM-017
CUST-01244,Peak LLC,Enterprise,South,USA,2023-04-28,124533.4,AM-018
CUST-01245,Core Ltd,SMB,South,USA,2023-05-03,324810.1,AM-018
CUST-01246,Beta Group,Government,Central,USA,2022-09-24,475896.59,AM-013
CUST-01247,Peak Corp,Enterprise,East,USA,2023-11-16,291539.9,AM-018
CUST-01248,Core Systems,Consumer,North,USA,2023-07-13,399886.12,AM-004
CUST-01249,Prime Ventures,Government,Central,USA,2022-09-04,442136.5,AM-009
CUST-01250,Core Industries,Enterprise,South,USA,2023-12-28,370018.39,AM-004
CUST-01251,Acme Solutions,Government,East,USA,2022-02-26,50593.26,AM-001
CUST-01252,Beta Partners,SMB,South,USA,2022-02-09,124853.51,AM-017
CUST-01253,Alpha Ventures,Consumer,West,USA,2022-07-27,314475.1,AM-018
CUST-01254,Beta LLC,Government,South,USA,2022-11-19,407831.98,AM-017
CUST-01255,Peak Ventures,Government,East,USA,2023-07-22,22426.96,AM-014
CUST-01256,Prime Partners,Government,South,USA,2023-10-22,454696.15,AM-017
CUST-01257,Apex Ltd,Government,West,USA,2023-03-03,255289.78,AM-016
CUST-01258,Star Group,Consumer,West,USA,2022-10-11,262427.08,AM-005
CUST-01259,Prime Industries,SMB,South,USA,2022-05-27,262618.59,AM-007
CUST-01260,Acme Partners,Government,West,USA,2022-07-15,399804.54,AM-019
CUST-01261,Beta Ventures,Enterprise,Central,USA,2023-02-06,90349.76,AM-001
CUST-01262,Core Partners,Consumer,West,USA,2022-10-16,171442.59,AM-010
CUST-01263,Prime Ventures,Enterprise,East,USA,2022-06-27,267789.13,AM-009
CUST-01264,Star Group,Consumer,Central,USA,2023-01-05,134968.42,AM-006
CUST-01265,Star Solutions,SMB,Central,USA,2022-04-23,192979.28,AM-015
CUST-01266,Global Industries,SMB,East,USA,2023-08-15,330749.55,AM-020
CUST-01267,Alpha Inc,SMB,East,USA,2022-02-10,22755.92,AM-016
CUST-01268,Core Ltd,SMB,West,USA,2023-05-14,201720.27,AM-005
CUST-01269,Acme Group,Government,East,USA,2023-05-30,17754.32,AM-003
CUST-01270,Beta Systems,Consumer,Central,USA,2023-09-06,144919.21,AM-017
CUST-01271,Elite Corp,SMB,West,USA,2022-05-22,486434.4,AM-007
CUST-01272,Global Ltd,Government,South,USA,2022-06-14,66348.73,AM-013
CUST-01273,Elite Partners,Consumer,North,USA,2023-09-22,485386.58,AM-015
CUST-01274,Star Industries,Consumer,Central,USA,2022-05-02,323461.08,AM-008
CUST-01275,Star Solutions,Government,Central,USA,2022-03-17,36162.93,AM-015
CUST-01276,Peak Corp,Consumer,Central,USA,2023-12-18,67340.71,AM-004
CUST-01277,Star Ltd,Consumer,East,USA,2023-12-30,240396.38,AM-008
CUST-01278,Global Industries,Consumer,North,USA,2022-08-20,259296.39,AM-017
CUST-01279,Star Systems,Government,South,USA,2022-10-05,304015.87,AM-012
CUST-01280,Star Ventures,SMB,West,USA,2023-05-22,139644.86,AM-018
CUST-01281,Star Partners,Consumer,South,USA,2023-03-19,380435.71,AM-005
CUST-01282,Alpha Group,Enterprise,West,USA,2023-12-04,6342.18,AM-011
CUST-01283,Beta Industries,Government,East,USA,2023-09-20,131735.46,AM-016
CUST-01284,Core Solutions,Government,Central,USA,2022-12-14,123157.55,AM-014
CUST-01285,Peak Group,Consumer,West,USA,2022-06-22,60342.27,AM-004
CUST-01286,Alpha Partners,SMB,West,USA,2022-01-14,174148.85,AM-002
CUST-01287,Apex Industries,SMB,North,USA,2022-09-11,385837.15,AM-011
CUST-01288,Global Industries,Enterprise,East,USA,2023-12-10,122173.36,AM-018
CUST-01289,Alpha Ltd,SMB,West,USA,2023-06-14,198742.97,AM-017
CUST-01290,Alpha Solutions,Enterprise,South,USA,2023-07-17,172608.43,AM-006
CUST-01291,Beta Corp,SMB,South,USA,2023-11-23,306365.91,AM-003
CUST-01292,Elite Ltd,Enterprise,South,USA,2022-11-05,265338.82,AM-007
CUST-01293,Prime Corp,Enterprise,East,USA,2023-08-29,180803.86,AM-014
CUST-01294,Peak Partners,Enterprise,West,USA,2022-11-13,361539.42,AM-009
CUST-01295,Elite Systems,Consumer,East,USA,2022-04-08,93967.85,AM-009
CUST-01296,Beta Group,SMB,North,USA,2023-02-13,74974.56,AM-003
CUST-01297,Prime Ltd,Enterprise,Central,USA,2022-04-09,266594.72,AM-006
CUST-01298,Alpha Ltd,Enterprise,West,USA,2022-02-07,100360.28,AM-019
CUST-01299,Beta Systems,Consumer,North,USA,2022-12-29,140309.44,AM-009
CUST-01300,Star Industries,Government,South,USA,2023-04-07,147945.29,AM-010
CUST-01301,Core Solutions,SMB,North,USA,2022-10-26,202908.7,AM-018
CUST-01302,Peak Industries,Government,South,USA,2023-04-24,445964.58,AM-017
CUST-01303,Apex Industries,Government,East,USA,2022-06-09,164929.12,AM-015
CUST-01304,Prime Solutions,Government,West,USA,2022-11-14,242331.89,AM-006
CUST-01305,Prime LLC,SMB,East,USA,2023-10-07,315658.85,AM-018
CUST-01306,Core Industries,Enterprise,West,USA,2023-03-19,485756.84,AM-017
CUST-01307,Prime Partners,Government,South,USA,2023-02-14,47227.99,AM-019
CUST-01308,Acme Partners,Government,West,USA,2023-09-25,17999.11,AM-014
CUST-01309,Acme Inc,Consumer,West,USA,2022-04-21,269333.53,AM-004
CUST-01310,Acme Corp,SMB,North,USA,2023-03-07,106069.08,AM-004
CUST-01311,Beta LLC,Government,South,USA,2022-11-16,117876.6,AM-010
CUST-01312,Star Inc,Government,North,USA,2022-11-29,425351.48,AM-004
CUST-01313,Prime Corp,SMB,West,USA,2023-09-21,262412.41,AM-004
CUST-01314,Star Partners,Consumer,North,USA,2022-07-20,68720.66,AM-012
CUST-01315,Apex Solutions,SMB,East,USA,2022-10-22,413358.55,AM-002
CUST-01316,Acme Systems,Consumer,East,USA,2022-11-26,116507.51,AM-005
CUST-01317,Elite Industries,SMB,North,USA,2022-09-03,437640.9,AM-016
CUST-01318,Apex Corp,SMB,North,USA,2022-05-07,442317.83,AM-004
CUST-01319,Acme Partners,Enterprise,East,USA,2022-08-18,233785.51,AM-004
CUST-01320,Core Ventures,Enterprise,West,USA,2023-07-04,181222.48,AM-009
CUST-01321,Acme Corp,Government,East,USA,2022-11-13,396173.36,AM-017
CUST-01322,Core Group,Consumer,South,USA,2023-08-07,473516.26,AM-010
CUST-01323,Core Group,Consumer,Central,USA,2022-08-06,10171.14,AM-012
CUST-01324,Acme Partners,Government,South,USA,2022-03-03,167769.54,AM-003
CUST-01325,Beta LLC,Consumer,North,USA,2023-08-30,436663.17,AM-014
CUST-01326,Global Inc,Enterprise,Central,USA,2023-05-08,314832.09,AM-003
CUST-01327,Core LLC,Enterprise,Central,USA,2022-04-27,157897.62,AM-010
CUST-01328,Star Ltd,Consumer,West,USA,2023-12-09,131586.82,AM-010
CUST-01329,Elite Partners,Government,Central,USA,2023-06-15,20111.37,AM-002
CUST-01330,Peak Solutions,SMB,East,USA,2023-08-30,440479.04,AM-001
CUST-01331,Peak Ventures,Consumer,South,USA,2022-09-12,151668.73,AM-003
CUST-01332,Global Solutions,SMB,Central,USA,2023-11-07,247676.61,AM-011
CUST-01333,Beta Industries,Enterprise,South,USA,2023-05-26,127822.12,AM-007
CUST-01334,Elite Ltd,Enterprise,South,USA,2023-09-18,365860.28,AM-019
CUST-01335,Star Group,Enterprise,South,USA,2023-07-18,190024.17,AM-003
CUST-01336,Global Corp,Government,North,USA,2023-08-06,497133.7,AM-003
CUST-01337,Global Ventures,Enterprise,North,USA,2022-02-28,16903.53,AM-015
CUST-01338,Beta Ventures,Enterprise,South,USA,2023-03-10,444786.69,AM-003
CUST-01339,Core Industries,Consumer,East,USA,2023-09-26,185223.33,AM-007
CUST-01340,Acme Corp,SMB,Central,USA,2022-07-24,65679.51,AM-007
CUST-01341,Prime Inc,SMB,West,USA,2022-04-03,375380.38,AM-001
CUST-01342,Apex Ventures,Consumer,East,USA,2022-01-19,232457.61,AM-001
CUST-01343,Alpha Systems,SMB,East,USA,2022-06-24,448500.43,AM-004
CUST-01344,Global Partners,Enterprise,Central,USA,2022-08-14,361533.89,AM-006
CUST-01345,Acme Ltd,SMB,South,USA,2022-05-05,453177.53,AM-020
CUST-01346,Star Systems,Government,West,USA,2023-09-21,95631.16,AM-020
CUST-01347,Apex Group,Enterprise,North,USA,2022-08-10,38046.84,AM-005
CUST-01348,Acme Inc,SMB,South,USA,2022-07-04,427465.33,AM-019
CUST-01349,Peak Partners,Consumer,North,USA,2023-01-25,20478.15,AM-006
CUST-01350,Elite Corp,Consumer,West,USA,2023-03-17,418508.18,AM-014
CUST-01351,Prime Solutions,Government,West,USA,2023-07-06,406054.91,AM-007
CUST-01352,Acme Ltd,SMB,South,USA,2023-06-14,373854.94,AM-018
CUST-01353,Elite LLC,Government,West,USA,2022-04-23,419536.83,AM-017
CUST-01354,Beta Inc,Government,North,USA,2022-09-16,478151.41,AM-002
CUST-01355,Peak LLC,Government,Central,USA,2023-08-06,296224.39,AM-003
CUST-01356,Elite Ltd,Government,East,USA,2023-05-05,471648.24,AM-015
CUST-01357,Elite Ventures,SMB,East,USA,2023-02-11,341921.34,AM-007
CUST-01358,Core Solutions,Consumer,South,USA,2022-02-10,248983.19,AM-010
CUST-01359,Beta LLC,SMB,South,USA,2022-04-22,244090.0,AM-019
CUST-01360,Global Partners,Enterprise,North,USA,2022-02-12,279079.69,AM-008
CUST-01361,Alpha Corp,Government,North,USA,2023-12-14,461581.52,AM-017
CUST-01362,Global Ventures,SMB,South,USA,2023-06-30,251173.89,AM-005
CUST-01363,Star Inc,Enterprise,South,USA,2023-11-20,128719.71,AM-015
CUST-01364,Alpha Systems,Enterprise,West,USA,2023-08-21,33592.82,AM-007
CUST-01365,Elite Systems,SMB,West,USA,2022-12-12,40994.2,AM-017
CUST-01366,Beta Solutions,Government,Central,USA,2023-06-02,421688.44,AM-008
CUST-01367,Acme Group,Government,North,USA,2022-07-20,277533.04,AM-016
CUST-01368,Apex Industries,Consumer,Central,USA,2023-09-17,414462.11,AM-013
CUST-01369,Star Solutions,SMB,South,USA,2023-06-01,260130.0,AM-011
